time;V(Net-_U2-VO_);
95.9909;5.0028;
95.9919;5.0028;
95.9929;5.0028;
95.9939;5.0028;
95.9949;5.0028;
95.9959;5.0028;
95.9969;5.0028;
95.9979;5.0028;
95.9989;5.0028;
95.9999;5.0028;
96.0009;5.0028;
96.0019;5.0028;
96.0029;5.0028;
96.0039;5.0028;
96.0049;5.0028;
96.0059;5.0028;
96.0069;5.0028;
96.0079;5.0028;
96.0089;5.0028;
96.0099;5.0028;
96.0109;5.0028;
96.0119;5.0028;
96.0129;5.0028;
96.0139;5.0028;
96.0149;5.0028;
96.0159;5.0028;
96.0169;5.0028;
96.0179;5.0028;
96.0189;5.0028;
96.0199;5.0028;
96.0209;5.0028;
96.0219;5.0028;
96.0229;5.0028;
96.0239;5.0028;
96.0249;5.0028;
96.0259;5.0028;
96.0269;5.0028;
96.0279;5.0028;
96.0289;5.0028;
96.0299;5.0028;
96.0309;5.0028;
96.0319;5.0028;
96.0329;5.0028;
96.0339;5.0028;
96.0349;5.0028;
96.0359;5.0028;
96.0369;5.0028;
96.0379;5.0028;
96.0389;5.0028;
96.0399;5.0028;
96.0409;5.0028;
96.0419;5.0028;
96.0429;5.0028;
96.0439;5.0028;
96.0449;5.0028;
96.0459;5.0028;
96.0469;5.0028;
96.0479;5.0028;
96.0489;5.0028;
96.0499;5.0028;
96.0509;5.0028;
96.0519;5.0028;
96.0529;5.0028;
96.0539;5.0028;
96.0549;5.0028;
96.0559;5.0028;
96.0569;5.0028;
96.0579;5.0028;
96.0589;5.0028;
96.0599;5.0028;
96.0609;5.0028;
96.0619;5.0028;
96.0629;5.0028;
96.0639;5.0028;
96.0649;5.0028;
96.0659;5.0028;
96.0669;5.0028;
96.0679;5.0028;
96.0689;5.0028;
96.0699;5.0028;
96.0709;5.0028;
96.0719;5.0028;
96.0729;5.0028;
96.0739;5.0028;
96.0749;5.0028;
96.0759;5.0028;
96.0769;5.0028;
96.0779;5.0028;
96.0789;5.0028;
96.0799;5.0028;
96.0809;5.0028;
96.0819;5.0028;
96.0829;5.0028;
96.0839;5.0028;
96.0849;5.0028;
96.0859;5.0028;
96.0869;5.0028;
96.0879;5.0028;
96.0889;5.0028;
96.0899;5.0028;
96.0909;5.0028;
96.0919;5.0028;
96.0929;5.0028;
96.0939;5.0028;
96.0949;5.0028;
96.0959;5.0028;
96.0969;5.0028;
96.0979;5.0028;
96.0989;5.0028;
96.0999;5.0028;
96.1009;5.0028;
96.1019;5.0028;
96.1029;5.0028;
96.1039;5.0028;
96.1049;5.0028;
96.1059;5.0028;
96.1069;5.0028;
96.1079;5.0028;
96.1089;5.0028;
96.1099;5.0028;
96.1109;5.0028;
96.1119;5.0028;
96.1129;5.0028;
96.1139;5.0028;
96.1149;5.0028;
96.1159;5.0028;
96.1169;5.0028;
96.1179;5.0028;
96.1189;5.0028;
96.1199;5.0028;
96.1209;5.0028;
96.1219;5.0028;
96.1229;5.0028;
96.1239;5.0028;
96.1249;5.0028;
96.1259;5.0028;
96.1269;5.0028;
96.1279;5.0028;
96.1289;5.0028;
96.1299;5.0028;
96.1309;5.0028;
96.1319;5.0028;
96.1329;5.0028;
96.1339;5.0028;
96.1349;5.0028;
96.1359;5.0028;
96.1369;5.0028;
96.1379;5.0028;
96.1389;5.0028;
96.1399;5.0028;
96.1409;5.0028;
96.1419;5.0028;
96.1429;5.0028;
96.1439;5.0028;
96.1449;5.0028;
96.1459;5.0028;
96.1469;5.0028;
96.1479;5.0028;
96.1489;5.0028;
96.1499;5.0028;
96.1509;5.0028;
96.1519;5.0028;
96.1529;5.0028;
96.1539;5.0028;
96.1549;5.0028;
96.1559;5.0028;
96.1569;5.0028;
96.1579;5.0028;
96.1589;5.0028;
96.1599;5.0028;
96.1609;5.0028;
96.1619;5.0028;
96.1629;5.0028;
96.1639;5.0028;
96.1649;5.0028;
96.1659;5.0028;
96.1669;5.0028;
96.1679;5.0028;
96.1689;5.0028;
96.1699;5.0028;
96.1709;5.0028;
96.1719;5.0028;
96.1729;5.0028;
96.1739;5.0028;
96.1749;5.0028;
96.1759;5.0028;
96.1769;5.0028;
96.1779;5.0028;
96.1789;5.0028;
96.1799;5.0028;
96.1809;5.0028;
96.1819;5.0028;
96.1829;5.0028;
96.1839;5.0028;
96.1849;5.0028;
96.1859;5.0028;
96.1869;5.0028;
96.1879;5.0028;
96.1889;5.0028;
96.1899;5.0028;
96.1909;5.0028;
96.1919;5.0028;
96.1929;5.0028;
96.1939;5.0028;
96.1949;5.0028;
96.1959;5.0028;
96.1969;5.0028;
96.1979;5.0028;
96.1989;5.0028;
96.1999;5.0028;
96.2009;5.0028;
96.2019;5.0028;
96.2029;5.0028;
96.2039;5.0028;
96.2049;5.0028;
96.2059;5.0028;
96.2069;5.0028;
96.2079;5.0028;
96.2089;5.0028;
96.2099;5.0028;
96.2109;5.0028;
96.2119;5.0028;
96.2129;5.0028;
96.2139;5.0028;
96.2149;5.0028;
96.2159;5.0028;
96.2169;5.0028;
96.2179;5.0028;
96.2189;5.0028;
96.2199;5.0028;
96.2209;5.0028;
96.2219;5.0028;
96.2229;5.0028;
96.2239;5.0028;
96.2249;5.0028;
96.2259;5.0028;
96.2269;5.0028;
96.2279;5.0028;
96.2289;5.0028;
96.2299;5.0028;
96.2309;5.0028;
96.2319;5.0028;
96.2329;5.0028;
96.2339;5.0028;
96.2349;5.0028;
96.2359;5.0028;
96.2369;5.0028;
96.2379;5.0028;
96.2389;5.0028;
96.2399;5.0028;
96.2409;5.0028;
96.2419;5.0028;
96.2429;5.0028;
96.2439;5.0028;
96.2449;5.0028;
96.2459;5.0028;
96.2469;5.0028;
96.2479;5.0028;
96.2489;5.0028;
96.2499;5.0028;
96.2509;5.0028;
96.2519;5.0028;
96.2529;5.0028;
96.2539;5.0028;
96.2549;5.0028;
96.2559;5.0028;
96.2569;5.0028;
96.2579;5.0028;
96.2589;5.0028;
96.2599;5.0028;
96.2609;5.0028;
96.2619;5.0028;
96.2629;5.0028;
96.2639;5.0028;
96.2649;5.0028;
96.2659;5.0028;
96.2669;5.0028;
96.2679;5.0028;
96.2689;5.0028;
96.2699;5.0028;
96.2709;5.0028;
96.2719;5.0028;
96.2729;5.0028;
96.2739;5.0028;
96.2749;5.0028;
96.2759;5.0028;
96.2769;5.0028;
96.2779;5.0028;
96.2789;5.0028;
96.2799;5.0028;
96.2809;5.0028;
96.2819;5.0028;
96.2829;5.0028;
96.2839;5.0028;
96.2849;5.0028;
96.2859;5.0028;
96.2869;5.0028;
96.2879;5.0028;
96.2889;5.0028;
96.2899;5.0028;
96.2909;5.0028;
96.2919;5.0028;
96.2929;5.0028;
96.2939;5.0028;
96.2949;5.0028;
96.2959;5.0028;
96.2969;5.0028;
96.2979;5.0028;
96.2989;5.0028;
96.2999;5.0028;
96.3009;5.0028;
96.3019;5.0028;
96.3029;5.0028;
96.3039;5.0028;
96.3049;5.0028;
96.3059;5.0028;
96.3069;5.0028;
96.3079;5.0028;
96.3089;5.0028;
96.3099;5.0028;
96.3109;5.0028;
96.3119;5.0028;
96.3129;5.0028;
96.3139;5.0028;
96.3149;5.0028;
96.3159;5.0028;
96.3169;5.0028;
96.3179;5.0028;
96.3189;5.0028;
96.3199;5.0028;
96.3209;5.0028;
96.3219;5.0028;
96.3229;5.0028;
96.3239;5.0028;
96.3249;5.0028;
96.3259;5.0028;
96.3269;5.0028;
96.3279;5.0028;
96.3289;5.0028;
96.3299;5.0028;
96.3309;5.0028;
96.3319;5.0028;
96.3329;5.0028;
96.3339;5.0028;
96.3349;5.0028;
96.3359;5.0028;
96.3369;5.0028;
96.3379;5.0028;
96.3389;5.0028;
96.3399;5.0028;
96.3409;5.0028;
96.3419;5.0028;
96.3429;5.0028;
96.3439;5.0028;
96.3449;5.0028;
96.3459;5.0028;
96.3469;5.0028;
96.3479;5.0028;
96.3489;5.0028;
96.3499;5.0028;
96.3509;5.0028;
96.3519;5.0028;
96.3529;5.0028;
96.3539;5.0028;
96.3549;5.0028;
96.3559;5.0028;
96.3569;5.0028;
96.3579;5.0028;
96.3589;5.0028;
96.3599;5.0028;
96.3609;5.0028;
96.3619;5.0028;
96.3629;5.0028;
96.3639;5.0028;
96.3649;5.0028;
96.3659;5.0028;
96.3669;5.0028;
96.3679;5.0028;
96.3689;5.0028;
96.3699;5.0028;
96.3709;5.0028;
96.3719;5.0028;
96.3729;5.0028;
96.3739;5.0028;
96.3749;5.0028;
96.3759;5.0028;
96.3769;5.0028;
96.3779;5.0028;
96.3789;5.0028;
96.3799;5.0028;
96.3809;5.0028;
96.3819;5.0028;
96.3829;5.0028;
96.3839;5.0028;
96.3849;5.0028;
96.3859;5.0028;
96.3869;5.0028;
96.3879;5.0028;
96.3889;5.0028;
96.3899;5.0028;
96.3909;5.0028;
96.3919;5.0028;
96.3929;5.0028;
96.3939;5.0028;
96.3949;5.0028;
96.3959;5.0028;
96.3969;5.0028;
96.3979;5.0028;
96.3989;5.0028;
96.3999;5.0028;
96.4009;5.0028;
96.4019;5.0028;
96.4029;5.0028;
96.4039;5.0028;
96.4049;5.0028;
96.4059;5.0028;
96.4069;5.0028;
96.4079;5.0028;
96.4089;5.0028;
96.4099;5.0028;
96.4109;5.0028;
96.4119;5.0028;
96.4129;5.0028;
96.4139;5.0028;
96.4149;5.0028;
96.4159;5.0028;
96.4169;5.0028;
96.4179;5.0028;
96.4189;5.0028;
96.4199;5.0028;
96.4209;5.0028;
96.4219;5.0028;
96.4229;5.0028;
96.4239;5.0028;
96.4249;5.0028;
96.4259;5.0028;
96.4269;5.0028;
96.4279;5.0028;
96.4289;5.0028;
96.4299;5.0028;
96.4309;5.0028;
96.4319;5.0028;
96.4329;5.0028;
96.4339;5.0028;
96.4349;5.0028;
96.4359;5.0028;
96.4369;5.0028;
96.4379;5.0028;
96.4389;5.0028;
96.4399;5.0028;
96.4409;5.0028;
96.4419;5.0028;
96.4429;5.0028;
96.4439;5.0028;
96.4449;5.0028;
96.4459;5.0028;
96.4469;5.0028;
96.4479;5.0028;
96.4489;5.0028;
96.4499;5.0028;
96.4509;5.0028;
96.4519;5.0028;
96.4529;5.0028;
96.4539;5.0028;
96.4549;5.0028;
96.4559;5.0028;
96.4569;5.0028;
96.4579;5.0028;
96.4589;5.0028;
96.4599;5.0028;
96.4609;5.0028;
96.4619;5.0028;
96.4629;5.0028;
96.4639;5.0028;
96.4649;5.0028;
96.4659;5.0028;
96.4669;5.0028;
96.4679;5.0028;
96.4689;5.0028;
96.4699;5.0028;
96.4709;5.0028;
96.4719;5.0028;
96.4729;5.0028;
96.4739;5.0028;
96.4749;5.0028;
96.4759;5.0028;
96.4769;5.0028;
96.4779;5.0028;
96.4789;5.0028;
96.4799;5.0028;
96.4809;5.0028;
96.4819;5.0028;
96.4829;5.0028;
96.4839;5.0028;
96.4849;5.0028;
96.4859;5.0028;
96.4869;5.0028;
96.4879;5.0028;
96.4889;5.0028;
96.4899;5.0028;
96.4909;5.0028;
96.4919;5.0028;
96.4929;5.0028;
96.4939;5.0028;
96.4949;5.0028;
96.4959;5.0028;
96.4969;5.0028;
96.4979;5.0028;
96.4989;5.0028;
96.4999;5.0028;
96.5009;5.0028;
96.5019;5.0028;
96.5029;5.0028;
96.5039;5.0028;
96.5049;5.0028;
96.5059;5.0028;
96.5069;5.0028;
96.5079;5.0028;
96.5089;5.0028;
96.5099;5.0028;
96.5109;5.0028;
96.5119;5.0028;
96.5129;5.0028;
96.5139;5.0028;
96.5149;5.0028;
96.5159;5.0028;
96.5169;5.0028;
96.5179;5.0028;
96.5189;5.0028;
96.5199;5.0028;
96.5209;5.0028;
96.5219;5.0028;
96.5229;5.0028;
96.5239;5.0028;
96.5249;5.0028;
96.5259;5.0028;
96.5269;5.0028;
96.5279;5.0028;
96.5289;5.0028;
96.5299;5.0028;
96.5309;5.0028;
96.5319;5.0028;
96.5329;5.0028;
96.5339;5.0028;
96.5349;5.0028;
96.5359;5.0028;
96.5369;5.0028;
96.5379;5.0028;
96.5389;5.0028;
96.5399;5.0028;
96.5409;5.0028;
96.5419;5.0028;
96.5429;5.0028;
96.5439;5.0028;
96.5449;5.0028;
96.5459;5.0028;
96.5469;5.0028;
96.5479;5.0028;
96.5489;5.0028;
96.5499;5.0028;
96.5509;5.0028;
96.5519;5.0028;
96.5529;5.0028;
96.5539;5.0028;
96.5549;5.0028;
96.5559;5.0028;
96.5569;5.0028;
96.5579;5.0028;
96.5589;5.0028;
96.5599;5.0028;
96.5609;5.0028;
96.5619;5.0028;
96.5629;5.0028;
96.5639;5.0028;
96.5649;5.0028;
96.5659;5.0028;
96.5669;5.0028;
96.5679;5.0028;
96.5689;5.0028;
96.5699;5.0028;
96.5709;5.0028;
96.5719;5.0028;
96.5729;5.0028;
96.5739;5.0028;
96.5749;5.0028;
96.5759;5.0028;
96.5769;5.0028;
96.5779;5.0028;
96.5789;5.0028;
96.5799;5.0028;
96.5809;5.0028;
96.5819;5.0028;
96.5829;5.0028;
96.5839;5.0028;
96.5849;5.0028;
96.5859;5.0028;
96.5869;5.0028;
96.5879;5.0028;
96.5889;5.0028;
96.5899;5.0028;
96.5909;5.0028;
96.5919;5.0028;
96.5929;5.0028;
96.5939;5.0028;
96.5949;5.0028;
96.5959;5.0028;
96.5969;5.0028;
96.5979;5.0028;
96.5989;5.0028;
96.5999;5.0028;
96.6009;5.0028;
96.6019;5.0028;
96.6029;5.0028;
96.6039;5.0028;
96.6049;5.0028;
96.6059;5.0028;
96.6069;5.0028;
96.6079;5.0028;
96.6089;5.0028;
96.6099;5.0028;
96.6109;5.0028;
96.6119;5.0028;
96.6129;5.0028;
96.6139;5.0028;
96.6149;5.0028;
96.6159;5.0028;
96.6169;5.0028;
96.6179;5.0028;
96.6189;5.0028;
96.6199;5.0028;
96.6209;5.0028;
96.6219;5.0028;
96.6229;5.0028;
96.6239;5.0028;
96.6249;5.0028;
96.6259;5.0028;
96.6269;5.0028;
96.6279;5.0028;
96.6289;5.0028;
96.6299;5.0028;
96.6309;5.0028;
96.6319;5.0028;
96.6329;5.0028;
96.6339;5.0028;
96.6349;5.0028;
96.6359;5.0028;
96.6369;5.0028;
96.6379;5.0028;
96.6389;5.0028;
96.6399;5.0028;
96.6409;5.0028;
96.6419;5.0028;
96.6429;5.0028;
96.6439;5.0028;
96.6449;5.0028;
96.6459;5.0028;
96.6469;5.0028;
96.6479;5.0028;
96.6489;5.0028;
96.6499;5.0028;
96.6509;5.0028;
96.6519;5.0028;
96.6529;5.0028;
96.6539;5.0028;
96.6549;5.0028;
96.6559;5.0028;
96.6569;5.0028;
96.6579;5.0028;
96.6589;5.0028;
96.6599;5.0028;
96.6609;5.0028;
96.6619;5.0028;
96.6629;5.0028;
96.6639;5.0028;
96.6649;5.0028;
96.6659;5.0028;
96.6669;5.0028;
96.6679;5.0028;
96.6689;5.0028;
96.6699;5.0028;
96.6709;5.0028;
96.6719;5.0028;
96.6729;5.0028;
96.6739;5.0028;
96.6749;5.0028;
96.6759;5.0028;
96.6769;5.0028;
96.6779;5.0028;
96.6789;5.0028;
96.6799;5.0028;
96.6809;5.0028;
96.6819;5.0028;
96.6829;5.0028;
96.6839;5.0028;
96.6849;5.0028;
96.6859;5.0028;
96.6869;5.0028;
96.6879;5.0028;
96.6889;5.0028;
96.6899;5.0028;
96.6909;5.0028;
96.6919;5.0028;
96.6929;5.0028;
96.6939;5.0028;
96.6949;5.0028;
96.6959;5.0028;
96.6969;5.0028;
96.6979;5.0028;
96.6989;5.0028;
96.6999;5.0028;
96.7009;5.0028;
96.7019;5.0028;
96.7029;5.0028;
96.7039;5.0028;
96.7049;5.0028;
96.7059;5.0028;
96.7069;5.0028;
96.7079;5.0028;
96.7089;5.0028;
96.7099;5.0028;
96.7109;5.0028;
96.7119;5.0028;
96.7129;5.0028;
96.7139;5.0028;
96.7149;5.0028;
96.7159;5.0028;
96.7169;5.0028;
96.7179;5.0028;
96.7189;5.0028;
96.7199;5.0028;
96.7209;5.0028;
96.7219;5.0028;
96.7229;5.0028;
96.7239;5.0028;
96.7249;5.0028;
96.7259;5.0028;
96.7269;5.0028;
96.7279;5.0028;
96.7289;5.0028;
96.7299;5.0028;
96.7309;5.0028;
96.7319;5.0028;
96.7329;5.0028;
96.7339;5.0028;
96.7349;5.0028;
96.7359;5.0028;
96.7369;5.0028;
96.7379;5.0028;
96.7389;5.0028;
96.7399;5.0028;
96.7409;5.0028;
96.7419;5.0028;
96.7429;5.0028;
96.7439;5.0028;
96.7449;5.0028;
96.7459;5.0028;
96.7469;5.0028;
96.7479;5.0028;
96.7489;5.0028;
96.7499;5.0028;
96.7509;5.0028;
96.7519;5.0028;
96.7529;5.0028;
96.7539;5.0028;
96.7549;5.0028;
96.7559;5.0028;
96.7569;5.0028;
96.7579;5.0028;
96.7589;5.0028;
96.7599;5.0028;
96.7609;5.0028;
96.7619;5.0028;
96.7629;5.0028;
96.7639;5.0028;
96.7649;5.0028;
96.7659;5.0028;
96.7669;5.0028;
96.7679;5.0028;
96.7689;5.0028;
96.7699;5.0028;
96.7709;5.0028;
96.7719;5.0028;
96.7729;5.0028;
96.7739;5.0028;
96.7749;5.0028;
96.7759;5.0028;
96.7769;5.0028;
96.7779;5.0028;
96.7789;5.0028;
96.7799;5.0028;
96.7809;5.0028;
96.7819;5.0028;
96.7829;5.0028;
96.7839;5.0028;
96.7849;5.0028;
96.7859;5.0028;
96.7869;5.0028;
96.7879;5.0028;
96.7889;5.0028;
96.7899;5.0028;
96.7909;5.0028;
96.7919;5.0028;
96.7929;5.0028;
96.7939;5.0028;
96.7949;5.0028;
96.7959;5.0028;
96.7969;5.0028;
96.7979;5.0028;
96.7989;5.0028;
96.7999;5.0028;
96.8009;5.0028;
96.8019;5.0028;
96.8029;5.0028;
96.8039;5.0028;
96.8049;5.0028;
96.8059;5.0028;
96.8069;5.0028;
96.8079;5.0028;
96.8089;5.0028;
96.8099;5.0028;
96.8109;5.0028;
96.8119;5.0028;
96.8129;5.0028;
96.8139;5.0028;
96.8149;5.0028;
96.8159;5.0028;
96.8169;5.0028;
96.8179;5.0028;
96.8189;5.0028;
96.8199;5.0028;
96.8209;5.0028;
96.8219;5.0028;
96.8229;5.0028;
96.8239;5.0028;
96.8249;5.0028;
96.8259;5.0028;
96.8269;5.0028;
96.8279;5.0028;
96.8289;5.0028;
96.8299;5.0028;
96.8309;5.0028;
96.8319;5.0028;
96.8329;5.0028;
96.8339;5.0028;
96.8349;5.0028;
96.8359;5.0028;
96.8369;5.0028;
96.8379;5.0028;
96.8389;5.0028;
96.8399;5.0028;
96.8409;5.0028;
96.8419;5.0028;
96.8429;5.0028;
96.8439;5.0028;
96.8449;5.0028;
96.8459;5.0028;
96.8469;5.0028;
96.8479;5.0028;
96.8489;5.0028;
96.8499;5.0028;
96.8509;5.0028;
96.8519;5.0028;
96.8529;5.0028;
96.8539;5.0028;
96.8549;5.0028;
96.8559;5.0028;
96.8569;5.0028;
96.8579;5.0028;
96.8589;5.0028;
96.8599;5.0028;
96.8609;5.0028;
96.8619;5.0028;
96.8629;5.0028;
96.8639;5.0028;
96.8649;5.0028;
96.8659;5.0028;
96.8669;5.0028;
96.8679;5.0028;
96.8689;5.0028;
96.8699;5.0028;
96.8709;5.0028;
96.8719;5.0028;
96.8729;5.0028;
96.8739;5.0028;
96.8749;5.0028;
96.8759;5.0028;
96.8769;5.0028;
96.8779;5.0028;
96.8789;5.0028;
96.8799;5.0028;
96.8809;5.0028;
96.8819;5.0028;
96.8829;5.0028;
96.8839;5.0028;
96.8849;5.0028;
96.8859;5.0028;
96.8869;5.0028;
96.8879;5.0028;
96.8889;5.0028;
96.8899;5.0028;
96.8909;5.0028;
96.8919;5.0028;
96.8929;5.0028;
96.8939;5.0028;
96.8949;5.0028;
96.8959;5.0028;
96.8969;5.0028;
96.8979;5.0028;
96.8989;5.0028;
96.8999;5.0028;
96.9009;5.0028;
96.9019;5.0028;
96.9029;5.0028;
96.9039;5.0028;
96.9049;5.0028;
96.9059;5.0028;
96.9069;5.0028;
96.9079;5.0028;
96.9089;5.0028;
96.9099;5.0028;
96.9109;5.0028;
96.9119;5.0028;
96.9129;5.0028;
96.9139;5.0028;
96.9149;5.0028;
96.9159;5.0028;
96.9169;5.0028;
96.9179;5.0028;
96.9189;5.0028;
96.9199;5.0028;
96.9209;5.0028;
96.9219;5.0028;
96.9229;5.0028;
96.9239;5.0028;
96.9249;5.0028;
96.9259;5.0028;
96.9269;5.0028;
96.9279;5.0028;
96.9289;5.0028;
96.9299;5.0028;
96.9309;5.0028;
96.9319;5.0028;
96.9329;5.0028;
96.9339;5.0028;
96.9349;5.0028;
96.9359;5.0028;
96.9369;5.0028;
96.9379;5.0028;
96.9389;5.0028;
96.9399;5.0028;
96.9409;5.0028;
96.9419;5.0028;
96.9429;5.0028;
96.9439;5.0028;
96.9449;5.0028;
96.9459;5.0028;
96.9469;5.0028;
96.9479;5.0028;
96.9489;5.0028;
96.9499;5.0028;
96.9509;5.0028;
96.9519;5.0028;
96.9529;5.0028;
96.9539;5.0028;
96.9549;5.0028;
96.9559;5.0028;
96.9569;5.0028;
96.9579;5.0028;
96.9589;5.0028;
96.9599;5.0028;
96.9609;5.0028;
96.9619;5.0028;
96.9629;5.0028;
96.9639;5.0028;
96.9649;5.0028;
96.9659;5.0028;
96.9669;5.0028;
96.9679;5.0028;
96.9689;5.0028;
96.9699;5.0028;
96.9709;5.0028;
96.9719;5.0028;
96.9729;5.0028;
96.9739;5.0028;
96.9749;5.0028;
96.9759;5.0028;
96.9769;5.0028;
96.9779;5.0028;
96.9789;5.0028;
96.9799;5.0028;
96.9809;5.0028;
96.9819;5.0028;
96.9829;5.0028;
96.9839;5.0028;
96.9849;5.0028;
96.9859;5.0028;
96.9869;5.0028;
96.9879;5.0028;
96.9889;5.0028;
96.9899;5.0028;
96.9909;5.0028;
96.9919;5.0028;
96.9929;5.0028;
96.9939;5.0028;
96.9949;5.0028;
96.9959;5.0028;
96.9969;5.0028;
96.9979;5.0028;
96.9989;5.0028;
96.9999;5.0028;
97.0009;5.0028;
97.0019;5.0028;
97.0029;5.0028;
97.0039;5.0028;
97.0049;5.0028;
97.0059;5.0028;
97.0069;5.0028;
97.0079;5.0028;
97.0089;5.0028;
97.0099;5.0028;
97.0109;5.0028;
97.0119;5.0028;
97.0129;5.0028;
97.0139;5.0028;
97.0149;5.0028;
97.0159;5.0028;
97.0169;5.0028;
97.0179;5.0028;
97.0189;5.0028;
97.0199;5.0028;
97.0209;5.0028;
97.0219;5.0028;
97.0229;5.0028;
97.0239;5.0028;
97.0249;5.0028;
97.0259;5.0028;
97.0269;5.0028;
97.0279;5.0028;
97.0289;5.0028;
97.0299;5.0028;
97.0309;5.0028;
97.0319;5.0028;
97.0329;5.0028;
97.0339;5.0028;
97.0349;5.0028;
97.0359;5.0028;
97.0369;5.0028;
97.0379;5.0028;
97.0389;5.0028;
97.0399;5.0028;
97.0409;5.0028;
97.0419;5.0028;
97.0429;5.0028;
97.0439;5.0028;
97.0449;5.0028;
97.0459;5.0028;
97.0469;5.0028;
97.0479;5.0028;
97.0489;5.0028;
97.0499;5.0028;
97.0509;5.0028;
97.0519;5.0028;
97.0529;5.0028;
97.0539;5.0028;
97.0549;5.0028;
97.0559;5.0028;
97.0569;5.0028;
97.0579;5.0028;
97.0589;5.0028;
97.0599;5.0028;
97.0609;5.0028;
97.0619;5.0028;
97.0629;5.0028;
97.0639;5.0028;
97.0649;5.0028;
97.0659;5.0028;
97.0669;5.0028;
97.0679;5.0028;
97.0689;5.0028;
97.0699;5.0028;
97.0709;5.0028;
97.0719;5.0028;
97.0729;5.0028;
97.0739;5.0028;
97.0749;5.0028;
97.0759;5.0028;
97.0769;5.0028;
97.0779;5.0028;
97.0789;5.0028;
97.0799;5.0028;
97.0809;5.0028;
97.0819;5.0028;
97.0829;5.0028;
97.0839;5.0028;
97.0849;5.0028;
97.0859;5.0028;
97.0869;5.0028;
97.0879;5.0028;
97.0889;5.0028;
97.0899;5.0028;
97.0909;5.0028;
97.0919;5.0028;
97.0929;5.0028;
97.0939;5.0028;
97.0949;5.0028;
97.0959;5.0028;
97.0969;5.0028;
97.0979;5.0028;
97.0989;5.0028;
97.0999;5.0028;
97.1009;5.0028;
97.1019;5.0028;
97.1029;5.0028;
97.1039;5.0028;
97.1049;5.0028;
97.1059;5.0028;
97.1069;5.0028;
97.1079;5.0028;
97.1089;5.0028;
97.1099;5.0028;
97.1109;5.0028;
97.1119;5.0028;
97.1129;5.0028;
97.1139;5.0028;
97.1149;5.0028;
97.1159;5.0028;
97.1169;5.0028;
97.1179;5.0028;
97.1189;5.0028;
97.1199;5.0028;
97.1209;5.0028;
97.1219;5.0028;
97.1229;5.0028;
97.1239;5.0028;
97.1249;5.0028;
97.1259;5.0028;
97.1269;5.0028;
97.1279;5.0028;
97.1289;5.0028;
97.1299;5.0028;
97.1309;5.0028;
97.1319;5.0028;
97.1329;5.0028;
97.1339;5.0028;
97.1349;5.0028;
97.1359;5.0028;
97.1369;5.0028;
97.1379;5.0028;
97.1389;5.0028;
97.1399;5.0028;
97.1409;5.0028;
97.1419;5.0028;
97.1429;5.0028;
97.1439;5.0028;
97.1449;5.0028;
97.1459;5.0028;
97.1469;5.0028;
97.1479;5.0028;
97.1489;5.0028;
97.1499;5.0028;
97.1509;5.0028;
97.1519;5.0028;
97.1529;5.0028;
97.1539;5.0028;
97.1549;5.0028;
97.1559;5.0028;
97.1569;5.0028;
97.1579;5.0028;
97.1589;5.0028;
97.1599;5.0028;
97.1609;5.0028;
97.1619;5.0028;
97.1629;5.0028;
97.1639;5.0028;
97.1649;5.0028;
97.1659;5.0028;
97.1669;5.0028;
97.1679;5.0028;
97.1689;5.0028;
97.1699;5.0028;
97.1709;5.0028;
97.1719;5.0028;
97.1729;5.0028;
97.1739;5.0028;
97.1749;5.0028;
97.1759;5.0028;
97.1769;5.0028;
97.1779;5.0028;
97.1789;5.0028;
97.1799;5.0028;
97.1809;5.0028;
97.1819;5.0028;
97.1829;5.0028;
97.1839;5.0028;
97.1849;5.0028;
97.1859;5.0028;
97.1869;5.0028;
97.1879;5.0028;
97.1889;5.0028;
97.1899;5.0028;
97.1909;5.0028;
97.1919;5.0028;
97.1929;5.0028;
97.1939;5.0028;
97.1949;5.0028;
97.1959;5.0028;
97.1969;5.0028;
97.1979;5.0028;
97.1989;5.0028;
97.1999;5.0028;
97.2009;5.0028;
97.2019;5.0028;
97.2029;5.0028;
97.2039;5.0028;
97.2049;5.0028;
97.2059;5.0028;
97.2069;5.0028;
97.2079;5.0028;
97.2089;5.0028;
97.2099;5.0028;
97.2109;5.0028;
97.2119;5.0028;
97.2129;5.0028;
97.2139;5.0028;
97.2149;5.0028;
97.2159;5.0028;
97.2169;5.0028;
97.2179;5.0028;
97.2189;5.0028;
97.2199;5.0028;
97.2209;5.0028;
97.2219;5.0028;
97.2229;5.0028;
97.2239;5.0028;
97.2249;5.0028;
97.2259;5.0028;
97.2269;5.0028;
97.2279;5.0028;
97.2289;5.0028;
97.2299;5.0028;
97.2309;5.0028;
97.2319;5.0028;
97.2329;5.0028;
97.2339;5.0028;
97.2349;5.0028;
97.2359;5.0028;
97.2369;5.0028;
97.2379;5.0028;
97.2389;5.0028;
97.2399;5.0028;
97.2409;5.0028;
97.2419;5.0028;
97.2429;5.0028;
97.2439;5.0028;
97.2449;5.0028;
97.2459;5.0028;
97.2469;5.0028;
97.2479;5.0028;
97.2489;5.0028;
97.2499;5.0028;
97.2509;5.0028;
97.2519;5.0028;
97.2529;5.0028;
97.2539;5.0028;
97.2549;5.0028;
97.2559;5.0028;
97.2569;5.0028;
97.2579;5.0028;
97.2589;5.0028;
97.2599;5.0028;
97.2609;5.0028;
